y_m_j,Nbre_Acc,Nbre_Acc_t-1
2021-07-18,161,136.71428571428572
2021-07-19,181,146.0
2021-07-20,161,153.57142857142858
2021-07-21,140,154.57142857142858
2021-07-22,140,159.71428571428572
2021-07-23,161,162.0
2021-07-24,172,157.14285714285714
2021-07-25,130,159.42857142857142
2021-07-26,137,155.0
2021-07-27,125,148.71428571428572
2021-07-28,129,143.57142857142858
2021-07-29,158,142.0
2021-07-30,145,144.57142857142858
2021-07-31,121,142.28571428571428
2021-08-01,104,135.0
2021-08-02,139,131.28571428571428
2021-08-03,123,131.57142857142858
2021-08-04,104,131.28571428571428
2021-08-05,128,127.71428571428571
2021-08-06,134,123.42857142857143
2021-08-07,129,121.85714285714286
2021-08-08,94,123.0
2021-08-09,128,121.57142857142857
2021-08-10,109,120.0
2021-08-11,116,118.0
2021-08-12,141,119.71428571428571
2021-08-13,156,121.57142857142857
2021-08-14,151,124.71428571428571
2021-08-15,100,127.85714285714286
2021-08-16,118,128.71428571428572
2021-08-17,141,127.28571428571429
2021-08-18,93,131.85714285714286
2021-08-19,123,128.57142857142858
2021-08-20,146,126.0
2021-08-21,151,124.57142857142857
2021-08-22,105,124.57142857142857
2021-08-23,91,125.28571428571429
2021-08-24,96,121.42857142857143
2021-08-25,158,115.0
2021-08-26,119,124.28571428571429
2021-08-27,226,123.71428571428571
2021-08-28,137,135.14285714285714
2021-08-29,110,133.14285714285714
2021-08-30,133,133.85714285714286
2021-08-31,151,139.85714285714286
2021-09-01,151,147.71428571428572
2021-09-02,145,146.71428571428572
2021-09-03,167,150.42857142857142
2021-09-04,144,142.0
2021-09-05,144,143.0
2021-09-06,167,147.85714285714286
2021-09-07,193,152.71428571428572
2021-09-08,185,158.71428571428572
2021-09-09,123,163.57142857142858
2021-09-10,176,160.42857142857142
2021-09-11,149,161.71428571428572
2021-09-12,133,162.42857142857142
2021-09-13,166,160.85714285714286
2021-09-14,159,160.71428571428572
2021-09-15,162,155.85714285714286
2021-09-16,121,152.57142857142858
2021-09-17,184,152.28571428571428
2021-09-18,181,153.42857142857142
2021-09-19,111,158.0
2021-09-20,143,154.85714285714286
2021-09-21,173,151.57142857142858
2021-09-22,192,153.57142857142858
2021-09-23,186,157.85714285714286
2021-09-24,180,167.14285714285714
2021-09-25,170,166.57142857142858
2021-09-26,120,165.0
2021-09-27,178,166.28571428571428
2021-09-28,162,171.28571428571428
2021-09-29,160,169.71428571428572
2021-09-30,192,165.14285714285714
2021-10-01,191,166.0
2021-10-02,160,167.57142857142858
2021-10-03,106,166.14285714285714
2021-10-04,134,164.14285714285714
2021-10-05,155,157.85714285714286
2021-10-06,181,156.85714285714286
2021-10-07,154,159.85714285714286
2021-10-08,196,154.42857142857142
2021-10-09,211,155.14285714285714
2021-10-10,122,162.42857142857142
2021-10-11,138,164.71428571428572
2021-10-12,175,165.28571428571428
2021-10-13,185,168.14285714285714
2021-10-14,192,168.71428571428572
2021-10-15,154,174.14285714285714
2021-10-16,204,168.14285714285714
2021-10-17,154,167.14285714285714
2021-10-18,160,171.71428571428572
2021-10-19,186,174.85714285714286
2021-10-20,141,176.42857142857142
2021-10-21,154,170.14285714285714
2021-10-22,225,164.71428571428572
2021-10-23,160,174.85714285714286
2021-10-24,143,168.57142857142858
2021-10-25,137,167.0
2021-10-26,109,163.71428571428572
2021-10-27,158,152.71428571428572
2021-10-28,173,155.14285714285714
2021-10-29,164,157.85714285714286
2021-10-30,131,149.14285714285714
2021-10-31,151,145.0
2021-11-01,100,146.14285714285714
2021-11-02,138,140.85714285714286
2021-11-03,149,145.0
2021-11-04,119,143.71428571428572
2021-11-05,163,136.0
2021-11-06,126,135.85714285714286
2021-11-07,86,135.14285714285714
2021-11-08,158,125.85714285714286
2021-11-09,121,134.14285714285714
2021-11-10,156,131.71428571428572
2021-11-11,88,132.71428571428572
2021-11-12,129,128.28571428571428
2021-11-13,136,123.42857142857143
2021-11-14,102,124.85714285714286
2021-11-15,149,127.14285714285714
2021-11-16,152,125.85714285714286
2021-11-17,140,130.28571428571428
2021-11-18,149,128.0
2021-11-19,197,136.71428571428572
2021-11-20,124,146.42857142857142
2021-11-21,86,144.71428571428572
2021-11-22,127,142.42857142857142
2021-11-23,137,139.28571428571428
2021-11-24,148,137.14285714285714
2021-11-25,136,138.28571428571428
2021-11-26,180,136.42857142857142
2021-11-27,140,134.0
2021-11-28,79,136.28571428571428
2021-11-29,149,135.28571428571428
2021-11-30,154,138.42857142857142
2021-12-01,148,140.85714285714286
2021-12-02,158,140.85714285714286
2021-12-03,192,144.0
2021-12-04,164,145.71428571428572
2021-12-05,124,149.14285714285714
2021-12-06,138,155.57142857142858
2021-12-07,149,154.0
2021-12-08,154,153.28571428571428
2021-12-09,179,154.14285714285714
2021-12-10,155,157.14285714285714
2021-12-11,145,151.85714285714286
2021-12-12,89,149.14285714285714
2021-12-13,157,144.14285714285714
2021-12-14,142,146.85714285714286
2021-12-15,130,145.85714285714286
2021-12-16,136,142.42857142857142
2021-12-17,165,136.28571428571428
2021-12-18,139,137.71428571428572
2021-12-19,107,136.85714285714286
2021-12-20,98,139.42857142857142
2021-12-21,138,131.0
2021-12-22,135,130.42857142857142
2021-12-23,139,131.14285714285714
2021-12-24,89,131.57142857142858
2021-12-25,79,120.71428571428571
2021-12-26,97,112.14285714285714
2021-12-27,84,110.71428571428571
2021-12-28,106,108.71428571428571
2021-12-29,86,104.14285714285714
2021-12-30,108,97.14285714285714
2021-12-31,108,92.71428571428571
2022-01-01,79,95.42857142857143
2022-01-02,61,95.42857142857143
2022-01-03,105,90.28571428571429
2022-01-04,115,93.28571428571429
2022-01-05,93,94.57142857142857
2022-01-06,111,95.57142857142857
2022-01-07,135,96.0
2022-01-08,85,99.85714285714286
2022-01-09,85,100.71428571428571
2022-01-10,108,104.14285714285714
2022-01-11,109,104.57142857142857
2022-01-12,135,103.71428571428571
2022-01-13,121,109.71428571428571
2022-01-14,141,111.14285714285714
2022-01-15,112,112.0
2022-01-16,72,115.85714285714286
2022-01-17,112,114.0
2022-01-18,103,114.57142857142857
2022-01-19,100,113.71428571428571
2022-01-20,92,108.71428571428571
2022-01-21,144,104.57142857142857
2022-01-22,109,105.0
2022-01-23,79,104.57142857142857
2022-01-24,122,105.57142857142857
2022-01-25,105,107.0
2022-01-26,93,107.28571428571429
2022-01-27,100,106.28571428571429
2022-01-28,124,107.42857142857143
2022-01-29,134,104.57142857142857
2022-01-30,105,108.14285714285714
2022-01-31,105,111.85714285714286
2022-02-01,124,109.42857142857143
2022-02-02,108,112.14285714285714
2022-02-03,114,114.28571428571429
2022-02-04,169,116.28571428571429
2022-02-05,164,122.71428571428571
2022-02-06,83,127.0
2022-02-07,114,123.85714285714286
2022-02-08,108,125.14285714285714
2022-02-09,137,122.85714285714286
2022-02-10,118,127.0
2022-02-11,160,127.57142857142857
2022-02-12,135,126.28571428571429
2022-02-13,74,122.14285714285714
2022-02-14,112,120.85714285714286
2022-02-15,110,120.57142857142857
2022-02-16,98,120.85714285714286
2022-02-17,100,115.28571428571429
2022-02-18,134,112.71428571428571
2022-02-19,124,109.0
2022-02-20,88,107.42857142857143
2022-02-21,107,109.42857142857143
2022-02-22,119,108.71428571428571
2022-02-23,115,110.0
2022-02-24,88,112.42857142857143
2022-02-25,141,110.71428571428571
2022-02-26,195,111.71428571428571
2022-02-27,102,121.85714285714286
2022-02-28,106,123.85714285714286
2022-03-01,108,123.71428571428571
2022-03-02,97,122.14285714285714
2022-03-03,147,119.57142857142857
2022-03-04,150,128.0
2022-03-05,124,129.28571428571428
2022-03-06,107,119.14285714285714
2022-03-07,101,119.85714285714286
2022-03-08,129,119.14285714285714
2022-03-09,118,122.14285714285714
2022-03-10,117,125.14285714285714
2022-03-11,153,120.85714285714286
2022-03-12,143,121.28571428571429
2022-03-13,97,124.0
2022-03-14,122,122.57142857142857
2022-03-15,106,125.57142857142857
2022-03-16,108,122.28571428571429
2022-03-17,116,120.85714285714286
2022-03-18,147,120.71428571428571
2022-03-19,139,119.85714285714286
2022-03-20,105,119.28571428571429
2022-03-21,134,120.42857142857143
2022-03-22,110,122.14285714285714
2022-03-23,136,122.71428571428571
2022-03-24,137,126.71428571428571
2022-03-25,185,129.71428571428572
2022-03-26,135,135.14285714285714
2022-03-27,97,134.57142857142858
2022-03-28,93,133.42857142857142
2022-03-29,92,127.57142857142857
2022-03-30,114,125.0
2022-03-31,117,121.85714285714286
2022-04-01,119,119.0
2022-04-02,106,109.57142857142857
2022-04-03,64,105.42857142857143
2022-04-04,92,100.71428571428571
2022-04-05,145,100.57142857142857
2022-04-06,105,108.14285714285714
2022-04-07,118,106.85714285714286
2022-04-08,137,107.0
2022-04-09,124,109.57142857142857
2022-04-10,136,112.14285714285714
2022-04-11,133,122.42857142857143
2022-04-12,111,128.28571428571428
2022-04-13,136,123.42857142857143
2022-04-14,134,127.85714285714286
2022-04-15,174,130.14285714285714
2022-04-16,180,135.42857142857142
2022-04-17,128,143.42857142857142
2022-04-18,94,142.28571428571428
2022-04-19,111,136.71428571428572
2022-04-20,137,136.71428571428572
2022-04-21,127,136.85714285714286
2022-04-22,145,135.85714285714286
2022-04-23,84,131.71428571428572
2022-04-24,84,118.0
2022-04-25,143,111.71428571428571
2022-04-26,128,118.71428571428571
2022-04-27,139,121.14285714285714
2022-04-28,147,121.42857142857143
2022-04-29,154,124.28571428571429
2022-04-30,145,125.57142857142857
2022-05-01,114,134.28571428571428
2022-05-02,117,138.57142857142858
2022-05-03,119,134.85714285714286
2022-05-04,128,133.57142857142858
2022-05-05,109,132.0
2022-05-06,179,126.57142857142857
2022-05-07,143,130.14285714285714
2022-05-08,148,129.85714285714286
2022-05-09,153,134.71428571428572
2022-05-10,161,139.85714285714286
2022-05-11,187,145.85714285714286
2022-05-12,130,154.28571428571428
2022-05-13,186,157.28571428571428
2022-05-14,155,158.28571428571428
2022-05-15,117,160.0
2022-05-16,129,155.57142857142858
2022-05-17,185,152.14285714285714
2022-05-18,155,155.57142857142858
2022-05-19,149,151.0
2022-05-20,197,153.71428571428572
2022-05-21,171,155.28571428571428
2022-05-22,132,157.57142857142858
2022-05-23,149,159.71428571428572
2022-05-24,138,162.57142857142858
2022-05-25,138,155.85714285714286
2022-05-26,110,153.42857142857142
2022-05-27,130,147.85714285714286
2022-05-28,124,138.28571428571428
2022-05-29,137,131.57142857142858
2022-05-30,133,132.28571428571428
2022-05-31,125,130.0
2022-06-01,170,128.14285714285714
2022-06-02,150,132.71428571428572
2022-06-03,186,138.42857142857142
2022-06-04,208,146.42857142857142
2022-06-05,91,158.42857142857142
2022-06-06,93,151.85714285714286
2022-06-07,140,146.14285714285714
2022-06-08,129,148.28571428571428
2022-06-09,159,142.42857142857142
2022-06-10,156,143.71428571428572
2022-06-11,155,139.42857142857142
2022-06-12,132,131.85714285714286
2022-06-13,169,137.71428571428572
2022-06-14,178,148.57142857142858
2022-06-15,166,154.0
2022-06-16,174,159.28571428571428
2022-06-17,176,161.42857142857142
2022-06-18,143,164.28571428571428
2022-06-19,163,162.57142857142858
2022-06-20,141,167.0
2022-06-21,155,163.0
2022-06-22,162,159.71428571428572
2022-06-23,134,159.14285714285714
2022-06-24,166,153.42857142857142
2022-06-25,130,152.0
2022-06-26,147,150.14285714285714
2022-06-27,138,147.85714285714286
2022-06-28,140,147.42857142857142
2022-06-29,163,145.28571428571428
2022-06-30,125,145.42857142857142
2022-07-01,205,144.14285714285714
2022-07-02,146,149.71428571428572
2022-07-03,120,152.0
2022-07-04,177,148.14285714285714
2022-07-05,176,153.71428571428572
2022-07-06,135,158.85714285714286
2022-07-07,151,154.85714285714286
2022-07-08,189,158.57142857142858
2022-07-09,157,156.28571428571428
2022-07-10,145,157.85714285714286
2022-07-11,141,161.42857142857142
2022-07-12,157,156.28571428571428
2022-07-13,146,153.57142857142858
2022-07-14,114,155.14285714285714
2022-07-15,115,149.85714285714286
2022-07-16,136,139.28571428571428
2022-07-17,121,136.28571428571428
2022-07-18,97,132.85714285714286
2022-07-19,122,126.57142857142857
2022-07-20,133,121.57142857142857
2022-07-21,153,119.71428571428571
2022-07-22,100,125.28571428571429
2022-07-23,134,123.14285714285714
2022-07-24,109,122.85714285714286
2022-07-25,97,121.14285714285714
2022-07-26,116,121.14285714285714
2022-07-27,123,120.28571428571429
2022-07-28,136,118.85714285714286
2022-07-29,127,116.42857142857143
2022-07-30,131,120.28571428571429
2022-07-31,103,119.85714285714286
2022-08-01,110,119.0
2022-08-02,150,120.85714285714286
2022-08-03,126,125.71428571428571
2022-08-04,99,126.14285714285714
2022-08-05,130,120.85714285714286
2022-08-06,126,121.28571428571429
2022-08-07,158,120.57142857142857
2022-08-08,122,128.42857142857142
2022-08-09,89,130.14285714285714
2022-08-10,119,121.42857142857143
2022-08-11,95,120.42857142857143
2022-08-12,111,119.85714285714286
2022-08-13,124,117.14285714285714
2022-08-14,94,116.85714285714286
2022-08-15,61,107.71428571428571
2022-08-16,107,99.0
2022-08-17,70,101.57142857142857
2022-08-18,95,94.57142857142857
2022-08-19,83,94.57142857142857
2022-08-20,137,90.57142857142857
2022-08-21,71,92.42857142857143
2022-08-22,90,89.14285714285714
2022-08-23,107,93.28571428571429
2022-08-24,148,93.28571428571429
2022-08-25,123,104.42857142857143
2022-08-26,126,108.42857142857143
2022-08-27,94,114.57142857142857
2022-08-28,88,108.42857142857143
2022-08-29,145,110.85714285714286
2022-08-30,132,118.71428571428571
2022-08-31,127,122.28571428571429
2022-09-01,145,119.28571428571429
2022-09-02,155,122.42857142857143
2022-09-03,135,126.57142857142857
2022-09-04,105,132.42857142857142
2022-09-05,136,134.85714285714286
2022-09-06,138,133.57142857142858
2022-09-07,137,134.42857142857142
2022-09-08,111,135.85714285714286
2022-09-09,148,131.0
2022-09-10,124,130.0
2022-09-11,139,128.42857142857142
2022-09-12,148,133.28571428571428
2022-09-13,113,135.0
2022-09-14,129,131.42857142857142
2022-09-15,129,130.28571428571428
2022-09-16,148,132.85714285714286
2022-09-17,140,132.85714285714286
2022-09-18,144,135.14285714285714
2022-09-19,162,135.85714285714286
2022-09-20,166,137.85714285714286
2022-09-21,185,145.42857142857142
2022-09-22,164,153.42857142857142
2022-09-23,142,158.42857142857142
2022-09-24,151,157.57142857142858
2022-09-25,120,159.14285714285714
2022-09-26,130,155.71428571428572
2022-09-27,135,151.14285714285714
2022-09-28,137,146.71428571428572
2022-09-29,135,139.85714285714286
2022-09-30,140,135.71428571428572
2022-10-01,174,135.42857142857142
2022-10-02,124,138.71428571428572
2022-10-03,146,139.28571428571428
2022-10-04,136,141.57142857142858
2022-10-05,135,141.71428571428572
2022-10-06,156,141.42857142857142
2022-10-07,184,144.42857142857142
2022-10-08,159,150.71428571428572
2022-10-09,110,148.57142857142858
2022-10-10,111,146.57142857142858
2022-10-11,162,141.57142857142858
2022-10-12,120,145.28571428571428
2022-10-13,136,143.14285714285714
2022-10-14,172,140.28571428571428
2022-10-15,153,138.57142857142858
2022-10-16,94,137.71428571428572
2022-10-17,120,135.42857142857142
2022-10-18,127,136.71428571428572
2022-10-19,129,131.71428571428572
2022-10-20,152,133.0
2022-10-21,182,135.28571428571428
2022-10-22,114,136.71428571428572
2022-10-23,108,131.14285714285714
2022-10-24,122,133.14285714285714
2022-10-25,143,133.42857142857142
2022-10-26,142,135.71428571428572
2022-10-27,116,137.57142857142858
2022-10-28,132,132.42857142857142
2022-10-29,166,125.28571428571429
2022-10-30,111,132.71428571428572
2022-10-31,110,133.14285714285714
2022-11-01,102,131.42857142857142
2022-11-02,138,125.57142857142857
2022-11-03,116,125.0
2022-11-04,116,125.0
2022-11-05,117,122.71428571428571
2022-11-06,121,115.71428571428571
2022-11-07,153,117.14285714285714
2022-11-08,138,123.28571428571429
2022-11-09,153,128.42857142857142
2022-11-10,158,130.57142857142858
2022-11-11,87,136.57142857142858
2022-11-12,127,132.42857142857142
2022-11-13,102,133.85714285714286
2022-11-14,135,131.14285714285714
2022-11-15,148,128.57142857142858
2022-11-16,178,130.0
2022-11-17,129,133.57142857142858
2022-11-18,145,129.42857142857142
2022-11-19,107,137.71428571428572
2022-11-20,125,134.85714285714286
2022-11-21,147,138.14285714285714
2022-11-22,139,139.85714285714286
2022-11-23,120,138.57142857142858
2022-11-24,155,130.28571428571428
2022-11-25,182,134.0
2022-11-26,121,139.28571428571428
2022-11-27,80,141.28571428571428
2022-11-28,117,134.85714285714286
2022-11-29,130,130.57142857142858
2022-11-30,118,129.28571428571428
2022-12-01,107,129.0
2022-12-02,141,122.14285714285714
2022-12-03,130,116.28571428571429
2022-12-04,102,117.57142857142857
2022-12-05,184,120.71428571428571
2022-12-06,109,130.28571428571428
2022-12-07,132,127.28571428571429
2022-12-08,132,129.28571428571428
2022-12-09,142,132.85714285714286
2022-12-10,142,133.0
2022-12-11,115,134.71428571428572
2022-12-12,144,136.57142857142858
2022-12-13,119,130.85714285714286
2022-12-14,134,132.28571428571428
2022-12-15,124,132.57142857142858
2022-12-16,181,131.42857142857142
2022-12-17,122,137.0
2022-12-18,99,134.14285714285714
2022-12-19,98,131.85714285714286
2022-12-20,114,125.28571428571429
2022-12-21,128,124.57142857142857
2022-12-22,105,123.71428571428571
2022-12-23,168,121.0
2022-12-24,87,119.14285714285714
2022-12-25,59,114.14285714285714
2022-12-26,83,108.42857142857143
2022-12-27,99,106.28571428571429
2022-12-28,85,104.14285714285714
2022-12-29,81,98.0
2022-12-30,109,94.57142857142857
2022-12-31,93,86.14285714285714
